대학코드	모집정원	학과코드	계열	학과명	수시 경쟁률	정시 경쟁률
0000076	30	U013368	인문사회계열	국제학부	0 : 1	0 : 1
0000076	42	0016820	인문사회계열	유아교육과	5.35 : 1	0 : 1
0000076	22	0237751	인문사회계열	특수교육과(초등특수교육전공)	2.95 : 1	1.13 : 1
0000076	18	0237740	인문사회계열	특수교육과(중등특수교육전공)	2.5 : 1	0.5 : 1
0000076	167	0010046	자연과학계열	간호학과	6.11 : 1	7 : 1
0000078	2	0218694	인문사회계열	한국어문학부	0 : 1	0 : 1
0000078	37	0218695	인문사회계열	국어국문학전공	8.61 : 1	15.08 : 1
0000078	5	0218696	인문사회계열	글로벌한국어전공	8 : 1	8 : 1
0000078	70	0218697	인문사회계열	영어영문학부	8.33 : 1	9.19 : 1
0000078	3	0219162	인문사회계열	중국학부	0 : 1	0 : 1
0000078	41	0219055	인문사회계열	중국어문전공	8.08 : 1	7.29 : 1
0000078	30	0218704	인문사회계열	중국정경전공	7.89 : 1	10.64 : 1
0000078	57	0218684	인문사회계열	한국역사학과	8.59 : 1	9.81 : 1
0000078	72	0014547	인문사회계열	행정학과	11.77 : 1	4.46 : 1
0000078	48	0016989	인문사회계열	정치외교학과	9.48 : 1	5.13 : 1
0000009	25	0019472	인문사회계열	국어국문학과	2.7 : 1	1.27 : 1
0000009	30	0018549	인문사회계열	영어영문학과	3.87 : 1	1.62 : 1
0000009	25	0115705	인문사회계열	미디어문화학과	5.63 : 1	3.4 : 1
0000009	33	0012722	인문사회계열	일어일문학과	4.23 : 1	1.25 : 1
0000009	21	0012566	인문사회계열	중어중문학과	2.3 : 1	0.62 : 1
0000009	21	U013539	인문사회계열	역사학과	2.38 : 1	0.9 : 1
0000009	19	0019393	인문사회계열	철학과	1.78 : 1	0.85 : 1
0000009	20	0006040	예체능계열	미술학과	1.15 : 1	0.67 : 1
0000009	28	0007349	예체능계열	산업디자인학과	2.11 : 1	1.56 : 1
0000009	20	0008892	예체능계열	음악과	1.6 : 1	0.25 : 1
0000080	1	0235114	인문사회계열	글로벌호텔경영학과	1.78 : 1	0.85 : 1
0000080	34	0231987	인문사회계열	호텔외식조리학과	0 : 1	0 : 1
0000080	26	0231990	인문사회계열	사회복지학과	0 : 1	0 : 1
0000080	25	U013072	인문사회계열	특수교육학과-초등특수교육전공	0 : 1	0 : 1
0000080	45	0231991	인문사회계열	군사학과	0 : 1	0 : 1
0000080	50	0231984	인문사회계열	경찰행정학과	0 : 1	0 : 1
0000080	50	0219302	인문사회계열	항공운항서비스학과	12.67 : 1	3 : 1
0000080	30	U012274	공학계열	항공안전관리학과	0.5 : 1	0.04 : 1
0000080	41	0219430	공학계열	항공운항학과	2.05 : 1	0.42 : 1
0000080	30	0235546	공학계열	헬리콥터UAM조종학과	1 : 1	0.08 : 1
0000224	116	U013339	인문사회계열	프라마나학부	0.36 : 1	2.2 : 1
0000010	87	0001838	공학계열	기계공학과	6.89 : 1	3.97 : 1
0000010	44	0002582	공학계열	기계설계공학과	5.28 : 1	4.38 : 1
0000010	132	0004594	공학계열	기계시스템공학과	5.34 : 1	3 : 1
0000010	216	0000407	공학계열	전자공학부	6.46 : 1	2.76 : 1
0000010	53	0001810	공학계열	건축학부	8.94 : 1	3.8 : 1
0000010	79	0000224	공학계열	산업공학부	4.56 : 1	3.08 : 1
0000010	125	0213769	공학계열	신소재공학부	5.08 : 1	3.26 : 1
0000010	34	U012821	공학계열	고분자공학과	4.72 : 1	3.62 : 1
0000010	36	0003890	공학계열	소재디자인공학과	0 : 1	0 : 1
0000010	34	U012822	공학계열	화학공학과	0 : 1	0 : 1
0000241	60	0229857	자연과학계열	임상병리학과	2.16 : 1	0.96 : 1
0000241	62	0229858	자연과학계열	방사선학과	3.9 : 1	1.69 : 1
0000241	20	0229856	자연과학계열	치기공학과	2.2 : 1	0.09 : 1
0000241	43	0229855	자연과학계열	치위생학과	3.85 : 1	0.33 : 1
0000241	70	0229859	자연과학계열	물리치료학과	6.67 : 1	6 : 1
0000241	20	0229854	자연과학계열	안경광학과	1.8 : 1	0.11 : 1
0000241	20	0229853	자연과학계열	작업치료학과	2.3 : 1	0.33 : 1
0000241	136	0229860	자연과학계열	간호학과	7.51 : 1	4.57 : 1
0000241	30	U013405	인문사회계열	경찰소방학과	0 : 1	0 : 1
0000241	20	U013406	인문사회계열	산업안전경영학부 산업경영전공	0 : 1	0 : 1
0000081	53	0016324	인문사회계열	기독교학부	1.02 : 1	0 : 1
0000081	110	0016627	인문사회계열	사회복지학부	4.2 : 1	0 : 1
0000081	70	U012718	인문사회계열	휴먼서비스학부(인간재활학전공/수어통역교육전공)	1.95 : 1	0 : 1
0000081	42	0016066	인문사회계열	경영학과	7.95 : 1	0 : 1
0000081	55	0218725	인문사회계열	항공호텔관광경영학과	3 : 1	0 : 1
0000081	41	U012828	인문사회계열	금융부동산학과	2.58 : 1	0 : 1
0000081	5	U012830	인문사회계열	글로벌비즈니스학과	1.2 : 1	0 : 1
0000081	75	U012733	인문사회계열	경찰행정학부(경찰행정학전공/공공행정학전공)	6.2 : 1	0 : 1
0000081	65	U012721	자연과학계열	방송시각영상디자인학부(방송미디어트랙/시각영상디자인트랙)	3.88 : 1	0 : 1
0000081	95	U012722	자연과학계열	IT인공지능학부(인공지능빅데이터트랙/정보통신보안트랙/스마트미디어트랙)	2.87 : 1	0 : 1
0000216	26	0017107	인문사회계열	경찰행정학과	3.28 : 1	0.56 : 1
0000216	20	0010656	인문사회계열	사회복지학과	3.13 : 1	0.41 : 1
0000216	1	0227206	인문사회계열	한국어학과	1 : 1	0 : 1
0000216	1	0229916	인문사회계열	IT경영학과	2 : 1	0 : 1
0000216	32	0011021	인문사회계열	유아교육과	3.37 : 1	0.15 : 1
0000216	25	0019096	인문사회계열	초등특수교육과	2.8 : 1	0.43 : 1
0000216	25	0205355	자연과학계열	향장미용학과	3.3 : 1	0.39 : 1
0000216	25	0021425	자연과학계열	호텔조리학과	4.5 : 1	0.31 : 1
0000216	20	0023177	자연과학계열	식품영양학과	1.71 : 1	0.65 : 1
0000216	212	0009466	자연과학계열	간호학과	5.46 : 1	6.13 : 1
0000245	60	U012897	공학계열	가상현실학과	0 : 1	0 : 1
0000245	82	0231448	공학계열	지능정보통신공학과	3.3 : 1	3.16 : 1
0000245	50	U012945	공학계열	스마트팜학과	0 : 1	0 : 1
0000245	84	0223506	공학계열	컴퓨터소프트웨어학과	9.73 : 1	5.24 : 1
0000245	82	0216169	공학계열	전자공학과	5.64 : 1	3.4 : 1
0000245	45	0216167	공학계열	건축학과(5)	10.74 : 1	7 : 1
0000245	56	0216166	공학계열	건축공학과	5.74 : 1	3.75 : 1
0000245	80	0216613	공학계열	멀티미디어학과	5.44 : 1	3.81 : 1
0000245	72	0235181	공학계열	빅데이터경영공학과	3.82 : 1	3.89 : 1
0000245	75	0231447	공학계열	드론공간정보공학과	4.53 : 1	4.27 : 1
0000082	63	0011761	인문사회계열	국어국문학과	15.07 : 1	4.78 : 1
0000082	62	0010606	인문사회계열	사학과	19.69 : 1	9.77 : 1
0000082	26	0118302	인문사회계열	철학과	13.67 : 1	8.33 : 1
0000082	45	0207308	인문사회계열	영미인문학과	15.9 : 1	6 : 1
0000082	125	0013250	인문사회계열	법학과	16.82 : 1	4.38 : 1
0000082	43	0020169	인문사회계열	정치외교학과	18.75 : 1	4.81 : 1
0000082	54	0018844	인문사회계열	행정학과	18.64 : 1	6.45 : 1
0000082	78	0018237	인문사회계열	도시계획부동산학부	18.97 : 1	3.64 : 1
0000082	86	U012823	인문사회계열	미디어커뮤니케이션학부	0 : 1	0 : 1
0000082	39	0116437	인문사회계열	상담학과	40.06 : 1	7.31 : 1
0002726	75	0228617	인문사회계열	아시아중동학부 중국학전공	8.09 : 1	4.42 : 1
0002726	65	0228616	인문사회계열	아시아중동학부 일본학전공	8.37 : 1	4.87 : 1
0002726	32	0228618	인문사회계열	아시아중동학부 몽골학전공	4.79 : 1	7.67 : 1
0002726	32	0228615	인문사회계열	아시아중동학부 중동학전공	5.47 : 1	6 : 1
0002726	22	0232817	인문사회계열	아시아중동학부 베트남학전공	5.15 : 1	5.29 : 1
0002726	22	0228623	인문사회계열	유럽중남미학부 독일학전공	8.92 : 1	10.14 : 1
0002726	22	0228622	인문사회계열	유럽중남미학부 프랑스학전공	5.62 : 1	7.38 : 1
0002726	43	0228621	인문사회계열	유럽중남미학부 스페인중남미학전공	8.24 : 1	7 : 1
0002726	33	0228620	인문사회계열	유럽중남미학부 러시아학전공	8.74 : 1	6.5 : 1
0002726	22	0228619	인문사회계열	유럽중남미학부 포르투갈브라질학전공	6.69 : 1	6.38 : 1
0000088	52	0226853	인문사회계열	자율전공학부	5.06 : 1	1.79 : 1
0000088	301	0236779	인문사회계열	유스티노자유대학	0.65 : 1	0.93 : 1
0000088	5	0236767	인문사회계열	글로벌비즈니스대학	0 : 1	0.93 : 1
0000088	22	0216491	인문사회계열	영어학과	0 : 1	0 : 1
0000088	22	0226852	인문사회계열	스페인어중남미학과	0 : 1	0 : 1
0000088	22	U013052	인문사회계열	중국어중국학과	0 : 1	0 : 1
0000088	22	0208854	인문사회계열	일어일문학과	0 : 1	0 : 1
0000088	22	U013053	인문사회계열	러시아중앙아시아학과	0 : 1	0 : 1
0000088	20	0232225	인문사회계열	글로벌항공서비스학과	3.96 : 1	0 : 1
0000088	27	0232589	인문사회계열	글로벌문화콘텐츠학과	6.18 : 1	0 : 1
0000253	422	0218205	인문사회계열	초등교육과	5.17 : 1	2.03 : 1
0000084	212	0229430	인문사회계열	자유전공학부	3.53 : 1	2.47 : 1
0000084	35	0236169	인문사회계열	한국어교육학부	2.71 : 1	0.65 : 1
0000084	54	U013580	인문사회계열	국제어문학과	0 : 1	0 : 1
0000084	37	0018069	인문사회계열	일본어일본학과	0 : 1	0 : 1
0000084	60	0235609	인문사회계열	문화예술학부	3 : 1	1.56 : 1
0000084	70	0008510	예체능계열	체육학과	7.13 : 1	11.56 : 1
0000084	69	0008257	예체능계열	스포츠레저학과	4.41 : 1	3.81 : 1
0000084	77	0236004	인문사회계열	법학부	0 : 1	0 : 1
0000084	67	0015137	인문사회계열	행정학과	4.42 : 1	2.86 : 1
0000084	67	0236059	인문사회계열	경찰학부(경찰행정학전공)	10.5 : 1	3.33 : 1
0000087	154	U013428	예체능계열	애니웹툰학부	0 : 1	0 : 1
0000087	90	U013429	예체능계열	디자인학부	0 : 1	0 : 1
0000087	29	0232539	예체능계열	공연융합예술전공	3.06 : 1	0.5 : 1
0000087	40	0006178	예체능계열	실용음악전공	1.23 : 1	0.33 : 1
0000087	29	U013430	예체능계열	스포츠지도전공	0 : 1	0 : 1
0000061	80	U005383	자연과학계열	한의예과(자연)	33.52 : 1	9.05 : 1
0000061	38	U005384	자연과학계열	한의예과(인문)	19.89 : 1	6.1 : 1
0000061	107	0009616	자연과학계열	간호학과	14.33 : 1	6.38 : 1
0000061	33	U013610	자연과학계열	K-뷰티소재전공	0 : 1	0 : 1
0000061	31	0236821	자연과학계열	K-뷰티비즈니스전공	2.18 : 1	0.5 : 1
0000061	93	U013611	공학계열	화장품학부	0 : 1	0 : 1
0000061	50	0221092	공학계열	제약공학과	1.51 : 1	0.95 : 1
0000061	30	U013612	공학계열	산업디자인공학과	0 : 1	0 : 1
0000061	25	U013613	자연과학계열	보건의료행정전공	0 : 1	0 : 1
0000061	25	U013614	자연과학계열	보건안전전공	0 : 1	0 : 1
0000093	36	0013122	인문사회계열	신학과	1.45 : 1	1.28 : 1
0000093	20	0018864	인문사회계열	사회복지학과	1.63 : 1	1.08 : 1
0000093	20	0215851	인문사회계열	상담영어학부	1.69 : 1	0.78 : 1
0000093	40	0227318	예체능계열	교회실용음악학부	1.38 : 1	1 : 1
0000094	40	0015342	인문사회계열	신학과	0.15 : 1	0.41 : 1
0000095	114	U013652	인문사회계열	혜화리버럴아츠칼리지	5.07 : 1	0 : 1
0000095	35	U013651	공학계열	건축학과(4년제)	7.91 : 1	9.5 : 1
0000095	45	0214421	인문사회계열	패션디자인・비즈니스학과	7.27 : 1	7 : 1
0000095	41	0234987	자연과학계열	뷰티디자인학과	9.3 : 1	0 : 1
0000095	50	0217134	예체능계열	커뮤니케이션디자인학과	7.54 : 1	6.89 : 1
0000095	60	0217136	예체능계열	영상애니메이션학과	8.93 : 1	6.67 : 1
0000095	15	U013648	예체능계열	공연예술콘텐츠학과	1.55 : 1	0.45 : 1
0000095	66	0222811	인문사회계열	군사학과	6.43 : 1	0.96 : 1
0000095	50	0012757	인문사회계열	경찰학과	11.76 : 1	0 : 1
0000095	31	0015578	인문사회계열	법학과	4.87 : 1	5.25 : 1
0000238	34	0018413	인문사회계열	신학과	0.18 : 1	0 : 1
0000097	15	0221196	인문사회계열	대순종학과	0.8 : 1	0 : 1
0000097	49	0221135	인문사회계열	영어영문학과	5.4 : 1	5.37 : 1
0000097	43	0221194	인문사회계열	역사·문화콘텐츠학과	6.7 : 1	4.26 : 1
0000097	39	0238003	인문사회계열	문예콘텐츠창작학과	6.96 : 1	4.37 : 1
0000097	70	0231730	예체능계열	미술만화게임학부	9.45 : 1	4.54 : 1
0000097	35	U012881	예체능계열	시각디자인학과	9.85 : 1	15.2 : 1
0000097	32	U012882	예체능계열	산업디자인학과	6.85 : 1	10.3 : 1
0000097	40	U012883	예체능계열	영화영상학과	10.68 : 1	3.8 : 1
0000097	35	U012884	예체능계열	연기예술학과	17.48 : 1	13.6 : 1
0000097	25	0238005	예체능계열	실용음악학과	1.1 : 1	0.37 : 1
0000099	632	0229072	인문사회계열	글로벌융합대학	16.6 : 1	5.48 : 1
0000099	39	0229055	인문사회계열	유아교육과	20.63 : 1	3.8 : 1
0000099	337	0229071	공학계열	과학기술대학	14.22 : 1	7.05 : 1
0000099	86	0009676	자연과학계열	약학과(6년제)	31.93 : 1	8.58 : 1
0000099	106	0229070	예체능계열	Art & Design대학	37.76 : 1	16.14 : 1
0000100	63	0011885	인문사회계열	불교학부	2.87 : 1	3.68 : 1
0000100	18	U011608	인문사회계열	문화재학과	5 : 1	6.9 : 1
0000100	66	0114926	인문사회계열	국어국문문예창작학부	51.98 : 1	4.16 : 1
0000100	92	0017719	인문사회계열	영어영문학부	21 : 1	5.67 : 1
0000100	33	0224019	인문사회계열	일본학과	21.56 : 1	6.46 : 1
0000100	44	0018412	인문사회계열	중어중문학과	23.22 : 1	6.06 : 1
0000100	19	0012430	인문사회계열	철학과	24.83 : 1	6 : 1
0000100	33	0015743	인문사회계열	사학과	27.67 : 1	6 : 1
0000100	35	0022663	자연과학계열	수학과	15.2 : 1	5.71 : 1
0000100	39	0021292	자연과학계열	화학과	17.86 : 1	5.47 : 1
0000101	30	0017470	인문사회계열	불교학전공	0.87 : 1	0.47 : 1
0000101	20	0236502	인문사회계열	불교문화콘텐츠전공	0.68 : 1	0.38 : 1
0000101	20	0228643	인문사회계열	명상심리상담학과	1.89 : 1	1.1 : 1
0000101	35	0206209	인문사회계열	고고미술사학과	1.7 : 1	1.77 : 1
0000101	70	0236493	예체능계열	디자인미술학과	3.4 : 1	3.24 : 1
0000101	50	0220145	자연과학계열	바이오제약공학과	3 : 1	4.79 : 1
0000101	40	0220148	공학계열	전자·정보통신공학과	2.36 : 1	1.95 : 1
0000101	65	U013270	공학계열	에너지・전기공학과	1.79 : 1	1.59 : 1
0000101	25	U013275	공학계열	자동차소재부품공학과	1.79 : 1	1.17 : 1
0000101	30	0236499	공학계열	안전보건전공	1.87 : 1	1.24 : 1
0000102	40	0011765	인문사회계열	국어국문학전공	11.09 : 1	7 : 1
0000102	28	0018797	인문사회계열	문예창작전공	13.75 : 1	5.22 : 1
0000102	26	0014454	인문사회계열	국사학전공	7.36 : 1	4.5 : 1
0000102	64	0019659	인문사회계열	영어전공	6.95 : 1	7.15 : 1
0000102	48	U013164	인문사회계열	유러피언스터디즈전공	7.21 : 1	8 : 1
0000102	45	U013165	인문사회계열	일어일본학전공	6.62 : 1	6.06 : 1
0000102	53	U013166	인문사회계열	중어중국학전공	7.28 : 1	5.61 : 1
0000102	32	0011983	인문사회계열	사회복지학전공	9.7 : 1	8.5 : 1
0000102	46	0011009	인문사회계열	아동학전공	8.5 : 1	7.64 : 1
0000102	34	U013167	인문사회계열	문헌정보학전공	8.1 : 1	7.36 : 1
0000235	40	0233542	공학계열	AI학부	2.44 : 1	2.5 : 1
0000235	65	0232358	공학계열	컴퓨터공학과	5.05 : 1	1.73 : 1
0000235	46	0227448	공학계열	게임공학과	0 : 1	0 : 1
0000235	30	0227447	공학계열	정보보호학과	0 : 1	0 : 1
0000235	56	U012678	공학계열	전기・자동차학부	0 : 1	0 : 1
0000235	39	0003254	공학계열	냉동공조공학과	4.19 : 1	2.63 : 1
0000235	35	0212424	공학계열	항만물류시스템학과	3.34 : 1	0.48 : 1
0000235	47	U012679	공학계열	기계・로봇공학과	0 : 1	0 : 1
0000235	44	U012680	공학계열	의료기기학과	0 : 1	0 : 1
0000235	31	U012681	공학계열	해양모빌리티학과	0 : 1	0 : 1
0000103	40	0226648	예체능계열	영화과	4.34 : 1	3.83 : 1
0000103	25	0007010	예체능계열	뮤지컬과	1.84 : 1	0.56 : 1
0000103	30	0007877	예체능계열	연기과	1.68 : 1	1.33 : 1
0000103	200	0210727	예체능계열	디자인학부	4.79 : 1	4.62 : 1
0000103	42	0210728	예체능계열	패션디자인학과	6.13 : 1	3.2 : 1
0000103	48	0229383	인문사회계열	광고홍보학과	8.38 : 1	2.6 : 1
0000103	44	0229086	공학계열	건축학과	5.98 : 1	0 : 1
0000103	90	0229384	인문사회계열	방송영상학과	7.03 : 1	3.2 : 1
0000103	12	U013329	예체능계열	디지털콘텐츠학부	0 : 1	5.05 : 1
0000103	62	0237516	예체능계열	게임학과	7.61 : 1	0 : 1
0000104	33	0005896	공학계열	건축공학과	2.82 : 1	0.59 : 1
0000104	20	0237423	공학계열	산림조경학과	0 : 1	0 : 1
0000104	32	0226812	공학계열	토목환경공학과	1.9 : 1	0.4 : 1
0000104	20	0004288	공학계열	정보통신공학과	1.26 : 1	0.04 : 1
0000104	32	0232453	공학계열	컴퓨터공학과	3.9 : 1	0.75 : 1
0000104	22	0218640	공학계열	디지털콘텐츠학과	2.65 : 1	0.06 : 1
0000104	20	U003686	공학계열	신재생에너지학과	1.11 : 1	0.09 : 1
0000104	65	0000340	공학계열	전기공학과	1.99 : 1	0.48 : 1
0000104	20	0237381	공학계열	전기자동차학과	2.69 : 1	0.33 : 1
0000104	20	U013585	공학계열	배터리공학과	0.54 : 1	0 : 1
0000105	47	0213065	인문사회계열	철학생명의료윤리학과	5.31 : 1	3.33 : 1
0000105	42	0231669	인문사회계열	역사문화학부 사학전공	5.86 : 1	4.88 : 1
0000105	42	0231670	인문사회계열	역사문화학부 고고미술사학전공	4.69 : 1	2.8 : 1
0000105	64	0213064	인문사회계열	한국어문학과	3.93 : 1	4.21 : 1
0000105	38	0018989	인문사회계열	교육학과	5.83 : 1	4.4 : 1
0000105	43	0217072	인문사회계열	아동학과	7.2 : 1	2.89 : 1
0000105	47	0231668	자연과학계열	정보수학과	4.67 : 1	3.88 : 1
0000105	47	0231799	공학계열	반도체학과	5.82 : 1	5.5 : 1
0000105	63	0022237	자연과학계열	화학과	3.15 : 1	3 : 1
0000105	48	0231726	자연과학계열	바이오메디컬학과	4.1 : 1	6.44 : 1
0000106	30	U013196	공학계열	스마트건축공학과	2.03 : 1	0.07 : 1
0000106	25	0236782	공학계열	스마트기계부품소재학과	2.2 : 1	0 : 1
0000106	25	U013224	공학계열	자율주행안전학과	1.04 : 1	0.28 : 1
0000106	41	0215568	공학계열	철도건설안전공학과	1.37 : 1	0.97 : 1
0000106	33	U013200	공학계열	철도운전관제학부	0 : 1	0 : 1
0000106	25	U013206	공학계열	철도관제전공	0 : 1	0 : 1
0000106	24	U013207	공학계열	철도전기전공	0 : 1	0 : 1
0000106	30	U013199	공학계열	철도운전제어학부	3.1 : 1	0 : 1
0000106	26	U013209	공학계열	철도제어전공	0 : 1	0 : 1
0000106	25	U013210	공학계열	철도차량전공	0 : 1	0 : 1
0000107	48	0218931	인문사회계열	국어국문학과	3.65 : 1	1.53 : 1
0000107	50	U013019	인문사회계열	중어중국학과	0 : 1	0 : 1
0000107	60	U013021	인문사회계열	일본학과	0 : 1	0 : 1
0000107	55	0218924	인문사회계열	영어영문학과	3.77 : 1	1.46 : 1
0000107	47	0218920	인문사회계열	문헌정보학과	7.63 : 1	2.2 : 1
0000107	42	0218916	인문사회계열	평생교육·청소년상담학과	5.18 : 1	1.4 : 1
