대학코드	모집정원	학과코드	계열	학과명	수시 경쟁률	정시 경쟁률
0000066	65	0223553	공학계열	소프트웨어융합학과	18.27 : 1	5.11 : 1
0000066	37	0022057	자연과학계열	응용수학과	12.5 : 1	3.25 : 1
0000066	35	0021152	자연과학계열	응용물리학과	10.4 : 1	4.95 : 1
0000066	51	0020874	자연과학계열	응용화학과	12.41 : 1	4.26 : 1
0000066	42	0021622	자연과학계열	우주과학과	9.75 : 1	4.56 : 1
0000066	71	0231879	자연과학계열	유전생명공학과	29.55 : 1	4.48 : 1
0000066	46	0001855	자연과학계열	식품생명공학과	19.64 : 1	4.43 : 1
0000066	30	0231878	자연과학계열	한방생명공학과	15.77 : 1	9.87 : 1
0000069	59	0012137	인문사회계열	자유전공학부	13.48 : 1	0 : 1
0000069	20	U011629	인문사회계열	자유전공학부(A형)	0 : 1	0 : 1
0000069	23	U011630	인문사회계열	자유전공학부(B형)	0 : 1	0 : 1
0000069	33	0231657	공학계열	스마트보안학부	16.58 : 1	3.73 : 1
0000069	15	0000676	공학계열	사이버국방학과	0 : 1	0 : 1
0000069	13	U010267	공학계열	사이버국방학과(일반)	0 : 1	0 : 1
0000069	2	U010268	공학계열	사이버국방학과(해킹방어)	0 : 1	0 : 1
0000069	52	0232053	인문사회계열	심리학부	12.56 : 1	4.38 : 1
0000069	50	U013549	공학계열	스마트모빌리티학부	0 : 1	0 : 1
0000078	24	0007639	예체능계열	금속공예학과	5.5 : 1	5.52 : 1
0000078	23	0007790	예체능계열	도자공예학과	4 : 1	6.5 : 1
0000078	33	0006166	예체능계열	의상디자인학과	1 : 1	3.25 : 1
0000078	36	0215413	예체능계열	공간디자인학과	3.5 : 1	3.59 : 1
0000078	30	0204663	예체능계열	영상디자인학과	4.5 : 1	3.75 : 1
0000078	30	0206257	예체능계열	자동차•운송디자인학과	2 : 1	3.61 : 1
0000078	25	0235661	예체능계열	AI디자인학과	22.9 : 1	6 : 1
0000078	23	0006075	예체능계열	성악전공	0 : 1	6.17 : 1
0000078	18	0006770	예체능계열	피아노전공	35.13 : 1	7.1 : 1
0000078	35	0008855	예체능계열	관현악전공	0 : 1	8.03 : 1
0000100	70	0223999	인문사회계열	글로벌무역학과 (야)	0 : 1	1 : 1
0000019	15	0014928	인문사회계열	독어교육과	3 : 1	0 : 1
0000019	15	0013838	인문사회계열	불어교육과	3.2 : 1	0 : 1
0000019	18	0014147	인문사회계열	사회교육과	8.75 : 1	4.5 : 1
0000019	18	0014896	인문사회계열	역사교육과	3.67 : 1	5 : 1
0000019	18	0017136	인문사회계열	지리교육과	3.75 : 1	4.14 : 1
0000019	18	0018725	인문사회계열	윤리교육과	6.77 : 1	3.5 : 1
0000019	26	0020814	자연과학계열	수학교육과	6.82 : 1	2.67 : 1
0000019	21	0021199	자연과학계열	물리교육과	6.2 : 1	3.55 : 1
0000019	21	0021340	자연과학계열	화학교육과	5 : 1	2.5 : 1
0000019	21	0023276	자연과학계열	생물교육과	3.9 : 1	3.18 : 1
0000149	112	0009914	자연과학계열	의예과	13.35 : 1	4.23 : 1
0000149	62	0010076	자연과학계열	치의예과	40 : 1	4.54 : 1
0000149	37	0009294	자연과학계열	간호학과	5.92 : 1	0 : 1
0000149	20	U002071	자연과학계열	간호학과(인문)	0 : 1	2.7 : 1
0000149	16	U002072	자연과학계열	간호학과(자연)	0 : 1	3.18 : 1
0000149	35	0237349	자연과학계열	약학과	50.67 : 1	5.81 : 1
0000149	149	0011388	인문사회계열	언더우드학부	4.89 : 1	3.11 : 1
0000149	16	0224108	자연과학계열	언더우드 생명과학공학전공	4.8 : 1	0 : 1
0000149	20	0117060	인문사회계열	아시아학전공	6.75 : 1	0 : 1
0000149	148	0227959	인문사회계열	융합인문사회과학부	7.84 : 1	4.79 : 1
0000163	27	0116551	예체능계열	섬유예술전공(섬유・패션학부)	8 : 1	2.77 : 1
0000163	20	0118760	예체능계열	패션디자인전공(섬유・패션학부)	9 : 1	2.31 : 1
0000163	27	0016111	인문사회계열	교육학과	7.53 : 1	6 : 1
0000163	29	0018452	인문사회계열	유아교육과	4.71 : 1	5.63 : 1
0000163	39	0011204	인문사회계열	초등교육과	9.43 : 1	5.53 : 1
0000163	30	0017463	인문사회계열	교육공학과	15.47 : 1	5.29 : 1
0000163	35	0019970	인문사회계열	특수교육과	4.45 : 1	2.94 : 1
0000163	37	0010875	인문사회계열	영어교육과	6.16 : 1	3.67 : 1
0000163	71	0016253	인문사회계열	사회과교육과	5.86 : 1	4.54 : 1
0000163	27	0019084	인문사회계열	국어교육과	7.6 : 1	6.17 : 1
0000175	0	0212928	인문사회계열	산업보안학과	0 : 1	0 : 1
0000175	0	0009148	자연과학계열	간호학과	0 : 1	0 : 1
0000192	116	U013337	인문사회계열	글로벌자유전공학부(인문)	0 : 1	0 : 1
0000192	42	0208196	자연과학계열	수학과	7.35 : 1	9.39 : 1
0000192	43	0208239	자연과학계열	통계학과	9.3 : 1	6.55 : 1
0000192	42	0208211	자연과학계열	전자물리학과	8.4 : 1	7.5 : 1
0000192	53	0208234	자연과학계열	환경학과	12.72 : 1	8.29 : 1
0000192	53	0208187	자연과학계열	생명공학과	12.16 : 1	8.33 : 1
0000192	53	0208231	자연과학계열	화학과	8.96 : 1	7.74 : 1
0000192	115	0233728	공학계열	컴퓨터공학부	12.9 : 1	4.33 : 1
0000192	54	0208215	공학계열	정보통신공학과	8.91 : 1	4.19 : 1
0000192	53	0208207	공학계열	전자공학과	13 : 1	4.89 : 1
0000203	21	U000947	예체능계열	연극영화학과(영화전공)	63 : 1	5.6 : 1
0000203	6	U010237	예체능계열	연극영화학과(연극연출)	0 : 1	10.5 : 1
0000203	15	U000949	예체능계열	연극영화학과(연기)	5.67 : 1	16.63 : 1
0000203	32	0115576	예체능계열	무용학과	13.13 : 1	0 : 1
0000203	44	0218364	자연과학계열	간호학과	24.08 : 1	4.4 : 1
0000203	47	U012743	인문사회계열	국제학전공	0 : 1	0 : 1
0000203	2	U012744	인문사회계열	글로벌한국학전공	0 : 1	0 : 1
0000203	155	0222722	인문사회계열	산업융합학부	23 : 1	0 : 1
0000066	27	0002182	공학계열	식물・환경신소재공학과	19.31 : 1	4.69 : 1
0000066	46	0235656	자연과학계열	스마트팜과학과	13.77 : 1	3.35 : 1
0000066	136	0011808	인문사회계열	국제학과	11.05 : 1	3.88 : 1
0000066	1	0230453	인문사회계열	글로벌한국학과	6 : 1	0 : 1
0000066	40	0019410	인문사회계열	프랑스어학과	11.57 : 1	4.93 : 1
0000066	41	0012862	인문사회계열	스페인어학과	10.26 : 1	7.94 : 1
0000066	38	0014610	인문사회계열	러시아어학과	14.3 : 1	4.4 : 1
0000066	49	0016400	인문사회계열	중국어학과	12.55 : 1	4.11 : 1
0000066	44	0011053	인문사회계열	일본어학과	11.27 : 1	3.88 : 1
0000066	24	0018904	인문사회계열	한국어학과	9.56 : 1	5.88 : 1
0000078	15	0008090	예체능계열	작곡전공	0 : 1	3.27 : 1
0000078	34	0006891	예체능계열	회화전공	21.41 : 1	11.17 : 1
0000078	20	0007054	예체능계열	입체미술전공	0 : 1	6 : 1
0000078	20	0206246	예체능계열	연극전공	83.55 : 1	0 : 1
0000078	19	0206247	예체능계열	영화전공	51.68 : 1	0 : 1
0000078	26	0007727	예체능계열	무용전공	15.04 : 1	0 : 1
0000078	30	0226216	예체능계열	스포츠교육학과	1.75 : 1	13.77 : 1
0000078	28	0226217	예체능계열	스포츠산업레저학과	17.17 : 1	9.05 : 1
0000078	28	0226215	예체능계열	스포츠건강재활학과	16.67 : 1	9.06 : 1
0000019	21	0021792	자연과학계열	지구과학교육과	4 : 1	3.88 : 1
0000019	38	0006589	예체능계열	체육교육과	11.23 : 1	4.4 : 1
0000019	24	0204112	인문사회계열	소비자아동학부(소비자학전공)	10.43 : 1	3.18 : 1
0000019	23	0204115	인문사회계열	소비자아동학부(아동가족학전공)	6.5 : 1	3.86 : 1
0000019	30	0023000	자연과학계열	식품영양학과	3.5 : 1	2.91 : 1
0000019	30	0020463	자연과학계열	의류학과	4.32 : 1	5 : 1
0000019	48	0022462	자연과학계열	수의예과	8 : 1	4.79 : 1
0000019	71	0237706	자연과학계열	약학계열(6년제)	6.45 : 1	3.95 : 1
0000019	27	0008633	예체능계열	성악과	0 : 1	8.42 : 1
0000019	12	0006156	예체능계열	작곡과	6.82 : 1	0 : 1
0000149	80	0221267	공학계열	융합과학공학부	7.17 : 1	4.61 : 1
0000149	10	0226025	인문사회계열	글로벌인재학부	10.3 : 1	0 : 1
0000149	67	0224111	공학계열	컴퓨터과학과	23.07 : 1	6.23 : 1
0000149	34	0235859	공학계열	인공지능학과	14.73 : 1	8.17 : 1
0000149	30	U012991	공학계열	디스플레이융합공학과	0 : 1	0 : 1
0000163	87	0022778	자연과학계열	과학교육과	4.69 : 1	4.16 : 1
0000163	28	0023235	자연과학계열	수학교육과	5.36 : 1	5.5 : 1
0000163	92	0013205	인문사회계열	경영학부	14.6 : 1	0 : 1
0000163	0	0217123	자연과학계열	신산업융합대학	0 : 1	0 : 1
0000163	14	U005325	인문사회계열	융합콘텐츠학과(인문)	12.64 : 1	0 : 1
0000163	8	U005326	인문사회계열	융합콘텐츠학과(자연)	21.25 : 1	0 : 1
0000163	38	0216811	예체능계열	의류산업학과	10.92 : 1	0 : 1
0000163	22	0215476	인문사회계열	국제사무학과	10.55 : 1	0 : 1
0000163	36	0215480	자연과학계열	식품영양학과	8.69 : 1	0 : 1
0000163	24	0215481	자연과학계열	융합보건학과	13.21 : 1	0 : 1
0000192	53	0208186	공학계열	산업경영공학과	10.78 : 1	4.61 : 1
0000192	39	0215556	공학계열	바이오메디컬공학부	11.78 : 1	4.5 : 1
0000192	94	U013338	자연과학계열	글로벌자유전공학부(자연)	0 : 1	0 : 1
0000066	44	0009036	예체능계열	스포츠의학과	17.48 : 1	4.05 : 1
0000066	37	0008210	예체능계열	골프산업학과	10.58 : 1	3.28 : 1
0000066	77	0007830	예체능계열	태권도학과	6.84 : 1	2.44 : 1
0000066	103	0008608	예체능계열	스포츠지도학과	5.52 : 1	2.21 : 1
0000163	5	U010835	자연과학계열	뇌인지과학부(인문)	0 : 1	9 : 1
0000163	25	U010836	자연과학계열	뇌인지과학부(자연)	6.7 : 1	4.8 : 1
0000163	54	0014903	인문사회계열	국제학부	3.94 : 1	0 : 1
0000163	8	U013131	공학계열	인공지능학과(인문)	0 : 1	0 : 1
0000163	32	U013132	공학계열	인공지능학과(자연)	0 : 1	0 : 1
0000163	10	U013133	인문사회계열	데이터사이언스학과(인문)	0 : 1	0 : 1
0000163	30	U013134	인문사회계열	데이터사이언스학과(자연)	0 : 1	0 : 1
0000163	150	U004472	인문사회계열	인문계열	0 : 1	3.64 : 1
0000163	140	U004474	자연과학계열	자연계열	0 : 1	3.6 : 1
